Date,Adj Close,Volume,NIFTY Open,Stock Open price
9/30/2019,580.349976,3304226,11491.15039,584.950012
10/1/2019,609.5,7420538,11515.40039,603
10/3/2019,619.25,5748420,11322.25,623.900024
10/4/2019,598.299988,4072996,11388.4502,600
10/7/2019,600.700012,3015084,11196.2002,597.099976
10/9/2019,608,4126707,11152.9502,604.900024
10/10/2019,603.650024,2962369,11280.5,607
10/11/2019,598,2296747,11257.7002,600
10/14/2019,612.650024,2808981,11335.90039,610.5
10/15/2019,630.150024,4512846,11360.84961,635
10/16/2019,629.599976,4057543,11464.9502,627.099976
10/17/2019,646.549988,3154940,11466.29981,648
10/18/2019,650.599976,2609263,11580.29981,645.150024
10/22/2019,645.150024,1874086,11657.15039,645.150024
10/23/2019,655.5,2103879,11596.2002,655.099976
10/24/2019,649.099976,2388592,11661.65039,645
10/25/2019,640,1995407,11646.15039,null
10/27/2019,null,null,null,644
10/29/2019,667.700012,2765790,11643.9502,670
10/30/2019,666.049988,2001190,11883.90039,666.900024
10/31/2019,659.349976,1989503,11890.4502,660
11/1/2019,657.549988,3266867,11886.59961,650
11/4/2019,648.599976,2481003,11928.90039,651.75
11/5/2019,652.549988,2796804,11974.59961,657.799988
11/6/2019,655.450012,1215811,11911.5,657
11/7/2019,647.900024,1223367,12021.09961,646
11/8/2019,653.75,2272682,11987.15039,653
11/11/2019,671.549988,2150609,11879.2002,672
11/13/2019,651.799988,1566431,11908.29981,656
11/14/2019,651.900024,1579736,11858.75,657
11/15/2019,658.299988,1540010,11904.2002,651
11/18/2019,659.650024,1061773,11915.15039,659.650024
11/19/2019,662.450012,1478836,11919.4502,663.5
11/20/2019,670.599976,3712448,12004.75,672
11/21/2019,652.25,1334686,12025.65039,651.799988
11/22/2019,648,1585264,11967.29981,648
11/25/2019,658.900024,1280262,11922.4502,662
11/26/2019,649.75,1745011,12110.2002,650.599976
11/27/2019,647.900024,1528229,12068.5,646.049988
11/28/2019,644.450012,1428911,12132.09961,644.5
11/29/2019,637.200012,1577102,12146.2002,641.349976
12/2/2019,662.5,3671314,12137.04981,658.25
12/3/2019,623,3666915,12067.65039,623.950012
12/4/2019,611.25,4544684,11969.9502,614.299988
12/5/2019,618.700012,2470825,12071.25,621.799988
12/6/2019,603.299988,1691015,12047.34961,605
12/9/2019,597.599976,1842220,11939.09961,601
12/10/2019,591.450012,1453472,11950.5,592
12/11/2019,595.849976,1491009,11867.34961,601
12/12/2019,598.299988,1485371,11944.29981,600
12/13/2019,617.049988,2856071,12026.40039,617.049988
12/16/2019,612.900024,1410143,12131.34961,616
12/17/2019,615.75,1601456,12082.4502,616.900024
12/18/2019,611.400024,1257704,12197,610
12/19/2019,622.650024,3705578,12223.40039,625.5
12/20/2019,625.700012,2922818,12266.4502,623.75
12/23/2019,624.900024,1042745,12235.4502,626.900024
12/24/2019,620.299988,1048855,12269.25,618.700012
12/26/2019,617.049988,1107648,12211.84961,619.200012
12/27/2019,623.450012,1303887,12172.90039,622.049988
12/30/2019,631.299988,2113071,12274.90039,633
12/31/2019,629.599976,1073628,12247.09961,630
1/1/2020,606.200012,4151641,12202.15039,606.200012
1/2/2020,618.900024,2294478,12198.54981,618
1/3/2020,620.849976,1663980,12261.09961,618
1/6/2020,607.299988,1480159,12170.59961,612.299988
1/7/2020,612.099976,1477019,12079.09961,607.75
1/8/2020,613.200012,1410819,11939.09961,618
1/9/2020,643.049988,3176353,12153.15039,645.799988
1/10/2020,646.849976,2338949,12271,648.900024
1/13/2020,652.849976,1654638,12296.7002,653
1/14/2020,673,2444903,12333.09961,672.950012
1/15/2020,678.049988,2003755,12349.40039,678.049988
1/16/2020,693.849976,2903400,12347.09961,693.799988
1/17/2020,705.799988,2465250,12328.40039,707
1/20/2020,713.099976,2185442,12430.5,710
1/21/2020,704,1297448,12195.29981,707.049988
1/22/2020,704.099976,1511919,12218.34961,704
1/23/2020,712.700012,1429046,12123.75,715.849976
1/24/2020,723.599976,3229205,12174.54981,718
1/27/2020,734.25,1985363,12197.09961,732.799988
1/28/2020,727.700012,1866552,12148.09961,731
1/29/2020,748,5632563,12114.90039,760
1/30/2020,818.349976,17118805,12147.75,801
1/31/2020,803.650024,7011082,12100.40039,775.200012
2/3/2020,847.150024,9868159,11627.4502,846.150024
2/4/2020,846.700012,5474373,11786.25,843
2/5/2020,855.299988,3123728,12005.84961,857
2/6/2020,856.349976,2324767,12120,855
2/7/2020,867.900024,3226182,12151.15039,866
2/10/2020,870.5,2523978,12102.34961,875.099976
2/11/2020,865.799988,2061948,12108.40039,867.5
2/12/2020,878.799988,1866659,12151,887.549988
2/13/2020,888.549988,3892194,12219.54981,887.200012
2/14/2020,883.049988,1701432,12190.15039,884
2/17/2020,885.650024,1663801,12131.79981,884.099976
2/18/2020,888.650024,1671898,12028.25,897
2/19/2020,909.849976,2945081,12090.59961,907.950012
2/20/2020,878.299988,9012079,12119,869
2/24/2020,836.849976,3789594,12012.54981,845
2/25/2020,830.25,2673083,11877.5,827.299988
2/26/2020,827.849976,2403134,11738.54981,825
2/27/2020,817.650024,2111101,11661.25,800
2/28/2020,780.099976,3514546,11382,820
3/2/2020,844.299988,8751507,11387.34961,853
3/3/2020,853,4629904,11217.54981,852
3/4/2020,830.950012,2487490,11351.34961,832.049988
3/5/2020,832.25,1905379,11306.04981,808.700012
3/6/2020,813.099976,1674717,10942.65039,804
3/9/2020,775.099976,2425098,10742.04981,774
3/11/2020,748.299988,2744882,10334.29981,690.25
3/12/2020,680.849976,2768831,10039.9502,616
3/13/2020,700.450012,2911795,9107.599609,652
3/16/2020,633.700012,2010918,9587.799805,641.299988
3/17/2020,648.900024,3343217,9285.400391,659.700012
3/18/2020,576.450012,3487427,9088.450195,539.900024
3/19/2020,573.599976,3261046,8063.299805,584.700012
3/20/2020,675.150024,5000515,8284.450195,607.650024
3/23/2020,550.75,2535401,7945.700195,594.099976
3/24/2020,633.75,3546324,7848.299805,577
3/25/2020,646.900024,2882806,7735.149902,647
3/26/2020,663.200012,2590067,8451,670
3/27/2020,654.799988,3385412,8949.099609,624
3/30/2020,601.599976,2084182,8385.950195,
